id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,enlightement,extra
"claws-mail","claws-mail","claws-mail","Fast, lightweight and user-friendly GTK based email client","","","1","1","","","","Section=mail; Version=4.3.1-1","","","","","","","",""
"libc6","libc6","libc6","GNU C Library: Shared libraries","","","1","1","","","","Section=libs; Version=2.41-12","","","","","","","",""
"libcairo2","libcairo2","libcairo2","Cairo 2D vector graphics library","","","1","1","","","","Section=libs; Version=1.18.4-1+b1","","","","","","","",""
"libcompfaceg1","libcompfaceg1","libcompfaceg1","Compress/decompress images for mailheaders, libc6 runtime","","","1","1","","","","Section=libs; Version=1:1.5.2-6.1","","","","","","","",""
"libdbus-glib-1-2","libdbus-glib-1-2","libdbus-glib-1-2","deprecated library for D-Bus IPC","","","1","1","","","","Section=oldlibs; Version=0.114-1","","","","","","","",""
"libenchant-2-2","libenchant-2-2","libenchant-2-2","Wrapper library for various spell checker engines (runtime libs)","","","1","1","","","","Section=libs; Version=2.8.2+dfsg1-3","","","","","","","",""
"libetpan20t64","libetpan20t64","libetpan20t64","mail handling library","","","1","1","","","","Section=libs; Version=1.9.4-6","","","","","","","",""
"libgdk-pixbuf-2.0-0","libgdk-pixbuf-2.0-0","libgdk-pixbuf-2.0-0","GDK Pixbuf library","","","1","1","","","","Section=libs; Version=2.42.12+dfsg-4","","","","","","","",""
"libglib2.0-0t64","libglib2.0-0t64","libglib2.0-0t64","GLib library of C routines","","","1","1","","","","Section=libs; Version=2.84.4-3~deb13u1","","","","","","","",""
"libgnutls30t64","libgnutls30t64","libgnutls30t64","GNU TLS library - main runtime library","","","1","1","","","","Section=libs; Version=3.8.9-3","","","","","","","",""
"libgtk-3-0t64","libgtk-3-0t64","libgtk-3-0t64","GTK graphical user interface library","","","1","1","","","","Section=libs; Version=3.24.49-3","","","","","","","",""
"libice6","libice6","libice6","X11 Inter-Client Exchange library","","","1","1","","","","Section=libs; Version=2:1.1.1-1","","","","","","","",""
"libldap2","libldap2","libldap2","OpenLDAP libraries","","","1","1","","","","Section=libs; Version=2.6.10+dfsg-1","","","","","","","",""
"libnettle8t64","libnettle8t64","libnettle8t64","low level cryptographic library (symmetric and one-way cryptos)","","","1","1","","","","Section=libs; Version=3.10.1-1","","","","","","","",""
"libpango-1.0-0","libpango-1.0-0","libpango-1.0-0","Layout and rendering of internationalized text","","","1","1","","","","Section=libs; Version=1.56.3-1","","","","","","","",""
"libpangocairo-1.0-0","libpangocairo-1.0-0","libpangocairo-1.0-0","Layout and rendering of internationalized text","","","1","1","","","","Section=libs; Version=1.56.3-1","","","","","","","",""
"librsvg2-2","librsvg2-2","librsvg2-2","SAX-based renderer library for SVG files (runtime)","","","1","1","","","","Section=libs; Version=2.60.0+dfsg-1","","","","","","","",""
"libsm6","libsm6","libsm6","X11 Session Management library","","","1","1","","","","Section=libs; Version=2:1.2.6-1","","","","","","","",""
"xdg-utils","xdg-utils","xdg-utils","desktop integration utilities from freedesktop.org","","","1","1","","","","Section=utils; Version=1.2.1-2","","","","","","","",""
"claws-mail-i18n","claws-mail-i18n","claws-mail-i18n","Locale data for Claws Mail (i18n support)","","","1","1","","","","Section=localization; Version=4.3.1-1","","","","","","","",""
"xfonts-100dpi","xfonts-100dpi","xfonts-100dpi","100 dpi fonts for X","","","1","1","","","","Section=fonts; Version=1:1.0.5","","","","","","","",""
"aspell-en","aspell-en","aspell-en","English dictionary for GNU Aspell","","","1","1","","","","Section=text; Version=2020.12.07-0-1","","","","","","","",""
"libgcc-s1","libgcc-s1","libgcc-s1","GCC support library","","","1","1","","","","Section=libs; Version=14.2.0-19","","","","","","","",""
"libidn2-0","libidn2-0","libidn2-0","Internationalized domain names (IDNA2008/TR46) library","","","1","1","","","","Section=libs; Version=2.3.8-2","","","","","","","",""
"libfontconfig1","libfontconfig1","libfontconfig1","generic font configuration library - runtime","","","1","1","","","","Section=libs; Version=2.15.0-2.3","","","","","","","",""
