id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,extra
"","","","","","","","","","","","","r-cran-highr","r-cran-markdown","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-highr","r-cran-testit","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-xfun","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-testit","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-codetools","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-rstudioapi","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-tinytex","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-mime","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-commonmark","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-knitr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-remotes","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-renv","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-curl","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-xml2","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-jsonlite","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-magick","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-yaml","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-xfun","r-cran-rmarkdown","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-yaml","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-yaml","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-yaml","r-cran-runit","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","libjs-mathjax","fonts-mathjax","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","libjs-highlight.js","javascript-common","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","libjs-jquery","javascript-common","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","libjs-bootstrap","fonts-glyphicons-halflings","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","libjs-jquery-datatables","libjs-jquery","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","libjs-jquery-datatables","javascript-common","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-base64enc","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-cachem","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-fastmap","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-htmltools","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-jquerylib","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-jsonlite","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-lifecycle","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-memoise","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-mime","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-rlang","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-sass","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","node-bootstrap-sass","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","libjs-bootstrap4","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-curl","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-fontawesome","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-future","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-ggplot2","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-knitr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-magrittr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-rappdirs","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-rmarkdown","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-shiny","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-testthat","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-thematic","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-withr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-bslib","r-cran-yaml","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-codetools","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-dbi","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-digest","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-digest","libgcc-s1","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-digest","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-formatr","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-formatr","r-cran-rstudioapi","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-formatr","r-cran-shiny","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-formatr","r-cran-testit","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-formatr","r-cran-rmarkdown","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-formatr","r-cran-knitr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-gridsvg","r-base-core","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-gridsvg","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-gridsvg","r-cran-jsonlite","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-gridsvg","r-cran-xml","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-gridsvg","r-cran-lattice","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-htmlwidgets","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-htmlwidgets","r-cran-htmltools","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-htmlwidgets","r-cran-jsonlite","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-htmlwidgets","r-cran-knitr","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-htmlwidgets","r-cran-rmarkdown","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-htmlwidgets","r-cran-yaml","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-htmlwidgets","r-cran-testthat","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-jpeg","r-base-core","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-jpeg","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-jpeg","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-jpeg","libjpeg62-turbo","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","r-graphics-engine-16","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-rcpp","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-magrittr","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-curl","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","libgcc-s1","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","libmagick++-7.q16-5","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","libmagickcore-7.q16-10","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","libmagickwand-7.q16-10","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","libstdc++6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-av","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-spelling","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-jsonlite","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-knitr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-rmarkdown","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-rsvg","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-pdftools","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-ggplot2","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-magick","r-cran-irdisplay","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-markdown","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-markdown","r-cran-commonmark","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-markdown","r-cran-xfun","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-markdown","libjs-mathjax","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-markdown","r-cran-knitr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-markdown","r-cran-rmarkdown","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-markdown","r-cran-yaml","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-markdown","r-cran-rcurl","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-png","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-png","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-png","libpng16-16t64","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","r-graphics-engine-16","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","r-cran-systemfonts","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","r-cran-textshaping","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","libfreetype6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","libgcc-s1","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","libjpeg62-turbo","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","libpng16-16t64","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","libstdc++6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","libtiff6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-ragg","r-cran-covr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-ragg","r-cran-testthat","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-matrix","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-rcpp","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-rcpptoml","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-here","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-jsonlite","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-png","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-rappdirs","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-rlang","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-withr","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","libgcc-s1","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","libstdc++6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","python3","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-callr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-knitr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-glue","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-cli","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-rmarkdown","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-pillar","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-reticulate","r-cran-testthat","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rgl","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","libfreetype6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","libgcc-s1","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","libgl1","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","libglu1-mesa","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","libpng16-16t64","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","libstdc++6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","libx11-6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","r-cran-htmlwidgets","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","r-cran-htmltools","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","r-cran-knitr","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","r-cran-jsonlite","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","r-cran-magrittr","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","r-cran-r6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","r-cran-base64enc","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","r-cran-mime","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rgl","r-cran-crosstalk","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-base-core","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rlang","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-cli","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-covr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-crayon","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-fs","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-glue","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-knitr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-magrittr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-pillar","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-rmarkdown","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-testthat","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-tibble","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-usethis","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-vctrs","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rlang","r-cran-withr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-bslib","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-evaluate","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-fontawesome","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-htmltools","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-jquerylib","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-knitr","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-tinytex","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-xfun","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-yaml","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","libjs-bootstrap","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","libjs-highlight.js","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","libjs-jquery-ui","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","libjs-modernizr","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","libjs-prettify","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","fonts-font-awesome","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","pandoc","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-shiny","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","node-html5shiv","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-digest","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-dygraphs","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-fs","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-rsconnect","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-downlit","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-sass","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-shiny","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-testthat","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-tibble","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-vctrs","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-withr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-rmarkdown","r-cran-xml2","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-sass","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-sass","r-cran-fs","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-sass","r-cran-rlang","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-sass","r-cran-htmltools","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-sass","r-cran-r6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-sass","r-cran-rappdirs","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-sass","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-sass","libgcc-s1","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-sass","libstdc++6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-sass","r-cran-testthat","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-sass","r-cran-knitr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-sass","r-cran-rmarkdown","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-sass","r-cran-withr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-sass","r-cran-shiny","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-sass","r-cran-curl","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-testit","r-base-core","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-testit","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-fansi","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-lifecycle","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-magrittr","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-pillar","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-pkgconfig","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-rlang","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-vctrs","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tibble","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-bench","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-bit64","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-blob","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-brio","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-callr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-cli","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-covr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-crayon","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-diagrammer","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-dplyr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-evaluate","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-formattable","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-ggplot2","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-here","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-hms","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-htmltools","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-knitr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-lubridate","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-pkgbuild","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-pkgload","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-purrr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-rmarkdown","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-stringi","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-testthat","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-tidyr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tibble","r-cran-withr","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tinytex","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tinytex","r-cran-xfun","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-tinytex","r-cran-testit","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-tinytex","r-cran-rstudioapi","Recommends","#333","1","Recommends","{}"
"","","","","","","","","","","","","r-cran-webshot","r-base-core","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-webshot","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-webshot","r-cran-magrittr","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-webshot","r-cran-jsonlite","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-webshot","r-cran-callr","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-rstudioapi","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-svglite","r-base-core","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-svglite","r-api-4.0","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-svglite","r-graphics-engine-16","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-svglite","r-cran-systemfonts","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-svglite","r-cran-cpp11","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-svglite","libc6","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-svglite","libgcc-s1","Depends","#333","1","Depends","{}"
"","","","","","","","","","","","","r-cran-svglite","libpng16-16t64","Depends","#333","1","Depends","{}"
