id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,extra
libdouble-conversion3,libdouble-conversion3,libdouble-conversion3,routines to convert IEEE floats to and from strings,,,1,1,,,,Section=libs; Version=3.3.1-1,,,,,,,
libglib2.0-0t64,libglib2.0-0t64,libglib2.0-0t64,GLib library of C routines,,,1,1,,,,Section=libs; Version=2.84.4-3~deb13u1,,,,,,,
libicu76,libicu76,libicu76,International Components for Unicode,,,1,1,,,,Section=libs; Version=76.1-4,,,,,,,
libpcre2-16-0,libpcre2-16-0,libpcre2-16-0,New Perl Compatible Regular Expression Library - 16 bit runtime files,,,1,1,,,,Section=libs; Version=10.46-1~deb13u1,,,,,,,
libzstd1,libzstd1,libzstd1,fast lossless compression algorithm,,,1,1,,,,Section=libs; Version=1.5.7+dfsg-1,,,,,,,
zlib1g,zlib1g,zlib1g,compression library - runtime,,,1,1,,,,Section=libs; Version=1:1.3.dfsg+really1.3.1-1+b1,,,,,,,
qttranslations5-l10n,qttranslations5-l10n,qttranslations5-l10n,translations for Qt 5,,,1,1,,,,Section=localization; Version=5.15.15-2,,,,,,,
,,,,,,,,,,,,libc6,libkf5service-bin,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5coreaddons5,libkf5service-bin,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5i18n5,libkf5service-bin,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5service5,libkf5service-bin,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5core5t64,libkf5service-bin,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgcc-s1,libc6,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libidn2-0,libc6,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,libkf5coreaddons-data,libkf5coreaddons5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,shared-mime-info,libkf5coreaddons5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,libkf5coreaddons5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgcc-s1,libkf5coreaddons5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5core5t64,libkf5coreaddons5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5dbus5t64,libkf5coreaddons5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libstdc++6,libkf5coreaddons5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libudev1,libkf5coreaddons5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5i18n-data,libkf5i18n5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,libkf5i18n5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5core5t64,libkf5i18n5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5qml5,libkf5i18n5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libstdc++6,libkf5i18n5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5service-data,libkf5service5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,libkf5service5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5configcore5,libkf5service5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5coreaddons5,libkf5service5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5dbusaddons5,libkf5service5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5i18n5,libkf5service5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5core5t64,libkf5service5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5dbus5t64,libkf5service5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5xml5t64,libkf5service5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libstdc++6,libkf5service5,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libkf5service-bin,libkf5service5,Recommends,#333,1,Recommends,{}
,,,,,,,,,,,,shared-mime-info,libqt5core5t64,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,libqt5core5t64,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libdouble-conversion3,libqt5core5t64,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgcc-s1,libqt5core5t64,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libglib2.0-0t64,libqt5core5t64,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libicu76,libqt5core5t64,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpcre2-16-0,libqt5core5t64,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libstdc++6,libqt5core5t64,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libzstd1,libqt5core5t64,Depends,#333,1,Depends,{}
,,,,,,,,,,,,zlib1g,libqt5core5t64,Depends,#333,1,Depends,{}
,,,,,,,,,,,,qttranslations5-l10n,libqt5core5t64,Recommends,#333,1,Recommends,{}
