id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,extra
libwxgtk3.2-1t64,libwxgtk3.2-1t64,libwxgtk3.2-1t64,wxWidgets Cross-platform C++ GUI toolkit (GTK 3 runtime),,,1,1,,,,Section=libs; Version=3.2.8+dfsg-2,,,,,,,
libx11-6,libx11-6,libx11-6,X11 client-side library,,,1,1,,,,Section=libs; Version=2:1.8.12-1,,,,,,,
,,,,,,,,,,,,gnuplot-qt,gnuplot,Depends,#333,1,Depends,{}
,,,,,,,,,,,,gnuplot-data,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libc6,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libcairo2,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libedit2,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgcc-s1,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libgd3,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libglib2.0-0t64,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,liblua5.4-0,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpango-1.0-0,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libpangocairo-1.0-0,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5core5t64,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5gui5t64,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5network5t64,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5printsupport5t64,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5svg5,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libqt5widgets5t64,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libstdc++6,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwebp7,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwebpmux3,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwxbase3.2-1t64,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libwxgtk3.2-1t64,gnuplot-qt,Depends,#333,1,Depends,{}
,,,,,,,,,,,,libx11-6,gnuplot-qt,Depends,#333,1,Depends,{}
