id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,emoji,notes,source,target,edgeLabel,edgeColor,edgeWeight,relationship,enlightement,extra
"libpulse-dev","libpulse-dev","libpulse-dev","PulseAudio client development headers and libraries","","","1","1","","","","Section=libdevel; Version=17.0+dfsg1-2+b1","","","","","","","",""
"libpulse0","libpulse0","libpulse0","PulseAudio client libraries","","","1","1","","","","Section=libs; Version=17.0+dfsg1-2+b1","","","","","","","",""
"libpulse-mainloop-glib0","libpulse-mainloop-glib0","libpulse-mainloop-glib0","PulseAudio client libraries (glib support)","","","1","1","","","","Section=libs; Version=17.0+dfsg1-2+b1","","","","","","","",""
"libglib2.0-dev","libglib2.0-dev","libglib2.0-dev","Development metapackage for the GLib family of libraries","","","1","1","","","","Section=libdevel; Version=2.84.4-3~deb13u1","","","","","","","",""
"libasyncns0","libasyncns0","libasyncns0","Asynchronous name service query library","","","1","1","","","","Section=libs; Version=0.8-6+b5","","","","","","","",""
"libc6","libc6","libc6","GNU C Library: Shared libraries","","","1","1","","","","Section=libs; Version=2.41-12","","","","","","","",""
"libdbus-1-3","libdbus-1-3","libdbus-1-3","simple interprocess messaging system (library)","","","1","1","","","","Section=libs; Version=1.16.2-2","","","","","","","",""
"libsndfile1","libsndfile1","libsndfile1","Library for reading/writing audio files","","","1","1","","","","Section=libs; Version=1.2.2-2+b1","","","","","","","",""
"libsystemd0","libsystemd0","libsystemd0","systemd utility library","","","1","1","","","","Section=libs; Version=257.8-1~deb13u1","","","","","","","",""
"libx11-6","libx11-6","libx11-6","X11 client-side library","","","1","1","","","","Section=libs; Version=2:1.8.12-1","","","","","","","",""
"libx11-xcb1","libx11-xcb1","libx11-xcb1","Xlib/XCB interface library","","","1","1","","","","Section=libs; Version=2:1.8.12-1","","","","","","","",""
"libxcb1","libxcb1","libxcb1","X C Binding","","","1","1","","","","Section=libs; Version=1.17.0-2+b1","","","","","","","",""
"libglib2.0-0t64","libglib2.0-0t64","libglib2.0-0t64","GLib library of C routines","","","1","1","","","","Section=libs; Version=2.84.4-3~deb13u1","","","","","","","",""
"girepository-tools","girepository-tools","girepository-tools","Tools for working with GObject-Introspection repositories","","","1","1","","","","Section=libdevel; Version=2.84.4-3~deb13u1","","","","","","","",""
"libgio-2.0-dev","libgio-2.0-dev","libgio-2.0-dev","Development files for the GLib, GObject and GIO libraries","","","1","1","","","","Section=libdevel; Version=2.84.4-3~deb13u1","","","","","","","",""
"libglib2.0-bin","libglib2.0-bin","libglib2.0-bin","Programs for the GLib library","","","1","1","","","","Section=misc; Version=2.84.4-3~deb13u1","","","","","","","",""
"libglib2.0-dev-bin","libglib2.0-dev-bin","libglib2.0-dev-bin","Development utilities for the GLib library","","","1","1","","","","Section=libdevel; Version=2.84.4-3~deb13u1","","","","","","","",""
"","","","","","","","","","","","","libpulse-dev","libpulse0","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse-dev","libpulse-mainloop-glib0","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse-dev","libglib2.0-dev","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse0","libasyncns0","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse0","libc6","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse0","libdbus-1-3","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse0","libsndfile1","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse0","libsystemd0","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse0","libx11-6","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse0","libx11-xcb1","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse0","libxcb1","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse-mainloop-glib0","libc6","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse-mainloop-glib0","libglib2.0-0t64","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libpulse-mainloop-glib0","libpulse0","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libglib2.0-dev","girepository-tools","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libglib2.0-dev","libgio-2.0-dev","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libglib2.0-dev","libglib2.0-bin","Depends","#333","1","Depends","arrow","{}"
"","","","","","","","","","","","","libglib2.0-dev","libglib2.0-dev-bin","Depends","#333","1","Depends","arrow","{}"
