id,name,label,description,color,fillColor,weight,rawWeight,lat,lng,start,end,time,date,source,target,edgeLabel,edgeColor,edgeWeight,relationship,enlightement,emoji,extra
function:imports/api/adminMethods.js::collectIdVariants,collectIdVariants,collectIdVariants(),function,#2ca02c,#2ca02c,2,2,,,,,,,,,,,,,,,"{""module"":""module:imports/api/adminMethods.js"",""score"":5.5}"
function:imports/api/adminMethods.js::addVariant,addVariant,addVariant(),function,#2ca02c,#2ca02c,,,,,,,,,,,,,,,,,"{""module"":""module:imports/api/adminMethods.js"",""score"":1.5}"
function:imports/api/adminMethods.js::stringToObjectId,stringToObjectId,stringToObjectId(),function,#2ca02c,#2ca02c,,,,,,,,,,,,,,,,,"{""module"":""module:imports/api/adminMethods.js"",""score"":1.5}"
module:imports/api/adminMethods.js,imports/api/adminMethods.js,imports/api/adminMethods.js,module,#1f77b4,#1f77b4,3,3,,,,,,,,,,,,,,,"{""exports"":[],""functionCount"":6,""errors"":[]}"
module:imports/api/adminMethods.js->function:imports/api/adminMethods.js::stringToObjectId::contains,,,,,,,,,,,,,,module:imports/api/adminMethods.js,function:imports/api/adminMethods.js::stringToObjectId,,#1f77b4,1,contains,,,"{""id"":""module:imports/api/adminMethods.js->function:imports/api/adminMethods.js::stringToObjectId::contains"",""type"":""module-has-function"",""source"":""module:imports/api/adminMethods.js"",""target"":""function:imports/api/adminMethods.js::stringToObjectId"",""pathLength"":1}"
module:imports/api/adminMethods.js->function:imports/api/adminMethods.js::collectIdVariants::contains,,,,,,,,,,,,,,module:imports/api/adminMethods.js,function:imports/api/adminMethods.js::collectIdVariants,,#1f77b4,1,contains,,,"{""id"":""module:imports/api/adminMethods.js->function:imports/api/adminMethods.js::collectIdVariants::contains"",""type"":""module-has-function"",""source"":""module:imports/api/adminMethods.js"",""target"":""function:imports/api/adminMethods.js::collectIdVariants"",""pathLength"":1}"
module:imports/api/adminMethods.js->function:imports/api/adminMethods.js::addVariant::contains,,,,,,,,,,,,,,module:imports/api/adminMethods.js,function:imports/api/adminMethods.js::addVariant,,#1f77b4,1,contains,,,"{""id"":""module:imports/api/adminMethods.js->function:imports/api/adminMethods.js::addVariant::contains"",""type"":""module-has-function"",""source"":""module:imports/api/adminMethods.js"",""target"":""function:imports/api/adminMethods.js::addVariant"",""pathLength"":1}"
function:imports/api/adminMethods.js::collectIdVariants->function:imports/api/adminMethods.js::addVariant,,,,,,,,,,,,,,function:imports/api/adminMethods.js::collectIdVariants,function:imports/api/adminMethods.js::addVariant,,#1f77b4,1,calls,,,"{""id"":""function:imports/api/adminMethods.js::collectIdVariants->function:imports/api/adminMethods.js::addVariant"",""type"":""function-call"",""source"":""function:imports/api/adminMethods.js::collectIdVariants"",""target"":""function:imports/api/adminMethods.js::addVariant"",""pathLength"":1}"
function:imports/api/adminMethods.js::collectIdVariants->function:imports/api/adminMethods.js::stringToObjectId,,,,,,,,,,,,,,function:imports/api/adminMethods.js::collectIdVariants,function:imports/api/adminMethods.js::stringToObjectId,,#1f77b4,1,calls,,,"{""id"":""function:imports/api/adminMethods.js::collectIdVariants->function:imports/api/adminMethods.js::stringToObjectId"",""type"":""function-call"",""source"":""function:imports/api/adminMethods.js::collectIdVariants"",""target"":""function:imports/api/adminMethods.js::stringToObjectId"",""pathLength"":1}"
